Date,Open,High,Low,Close,Adj Close,Volume
2020-10-15,256.220001,271.880005,253.960007,269.869995,269.869995,697900
2020-10-16,271.799988,272.559998,265.529999,267.299988,267.299988,367000
2020-10-19,270.510010,273.010010,264.609985,265.239990,265.239990,452100
2020-10-20,262.679993,267.628998,255.410004,256.679993,256.679993,803200
2020-10-21,259.529999,260.429993,247.559998,248.839996,248.839996,915000
2020-10-22,250.000000,251.824005,240.880005,245.750000,245.750000,492800
2020-10-23,246.500000,249.565002,243.119995,248.000000,248.000000,522100
2020-10-26,250.000000,250.199997,239.520004,240.100006,240.100006,712900
2020-10-27,243.679993,248.419998,241.539993,244.009995,244.009995,497500
2020-10-28,240.770004,242.399994,234.500000,240.039993,240.039993,570400
2020-10-29,243.649994,245.000000,235.389999,235.690002,235.690002,438100
2020-10-30,232.570007,236.509995,223.960007,228.470001,228.470001,484000
2020-11-02,227.000000,230.910995,219.839996,224.179993,224.179993,631500
2020-11-03,225.380005,231.139008,223.050003,226.970001,226.970001,418800
2020-11-04,241.179993,245.250000,234.889999,244.669998,244.669998,951300
2020-11-05,247.130005,254.429993,241.169998,253.149994,253.149994,755400
2020-11-06,253.000000,253.419998,245.559998,252.399994,252.399994,486000
2020-11-09,246.500000,255.660004,237.860001,239.889999,239.889999,683500
2020-11-10,237.570007,238.419998,219.509995,230.059998,230.059998,1272900
2020-11-11,234.869995,248.149994,231.339996,245.089996,245.089996,639300
2020-11-12,246.360001,254.490005,245.619995,251.020004,251.020004,608300
2020-11-13,253.550003,254.429993,244.179001,246.860001,246.860001,542200
2020-11-16,239.460007,249.910004,239.009995,242.940002,242.940002,513900
2020-11-17,244.720001,252.710007,244.160995,248.339996,248.339996,452600
2020-11-18,249.270004,258.000000,240.729996,247.339996,247.339996,500000
2020-11-19,247.399994,265.000000,243.600006,255.110001,255.110001,1336900
2020-11-20,259.019989,268.040009,258.765015,264.279999,264.279999,685500
2020-11-23,262.049988,269.089996,258.070007,265.350006,265.350006,503500
2020-11-24,264.989990,266.040009,262.170013,264.600006,264.600006,372500
2020-11-25,262.790009,266.459991,257.500000,265.399994,265.399994,524200
2020-11-27,269.899994,276.269989,267.609985,270.019989,270.019989,414900
2020-11-30,272.989990,289.790009,272.000000,287.309998,287.309998,858800
2020-12-01,282.010010,283.325012,270.529999,275.299988,275.299988,1017000
2020-12-02,270.570007,271.140015,260.774994,267.910004,267.910004,755300
2020-12-03,267.850006,278.429993,267.640015,272.010010,272.010010,582100
2020-12-04,274.559998,278.000000,271.170013,277.630005,277.630005,604600
2020-12-07,281.000000,287.959991,275.549988,280.459991,280.459991,761800
2020-12-08,281.707001,287.450012,278.329987,282.980011,282.980011,1272000
2020-12-09,280.100006,305.700012,274.950012,280.010010,280.010010,2742400
2020-12-10,277.079987,319.369995,277.079987,319.059998,319.059998,2173000
2020-12-11,313.000000,341.454987,312.950012,340.000000,340.000000,2572600
2020-12-14,342.209991,351.410004,338.609985,340.119995,340.119995,1870100
2020-12-15,339.440002,348.750000,328.059998,335.190002,335.190002,1193000
2020-12-16,334.059998,342.000000,331.049988,336.989990,336.989990,1059200
2020-12-17,357.380005,378.100006,347.709991,372.850006,372.850006,2816100
2020-12-18,376.630005,379.950012,372.040009,376.869995,376.869995,1424700
2020-12-21,376.450012,385.220001,371.730011,383.290009,383.290009,932100
2020-12-22,385.059998,397.390015,382.035004,396.000000,396.000000,971700
2020-12-23,397.269989,399.000000,369.070007,376.220001,376.220001,1502300
2020-12-24,380.399994,386.000000,375.910004,378.480011,378.480011,257500
2020-12-28,383.359985,384.290009,358.359985,363.079987,363.079987,964200
2020-12-29,367.019989,370.192993,355.309998,363.859985,363.859985,572600
2020-12-30,365.890015,367.950012,358.970001,365.109985,365.109985,333700
2020-12-31,366.920013,366.920013,355.152008,359.040009,359.040009,507900
2021-01-04,344.959991,354.899994,343.299988,350.410004,350.410004,915400
2021-01-05,348.130005,358.065002,343.000000,355.559998,355.559998,491700
2021-01-06,351.200012,353.095001,330.470001,335.299988,335.299988,1082800
2021-01-07,337.989990,352.290009,336.855011,351.670013,351.670013,616100
2021-01-08,351.380005,360.994995,348.717987,359.859985,359.859985,650300
2021-01-11,358.890015,371.154999,352.440002,361.459991,361.459991,509700
2021-01-12,364.079987,372.140015,359.000000,370.799988,370.799988,672500
2021-01-13,378.119995,385.220001,370.019989,375.809998,375.809998,830000
2021-01-14,375.000000,382.760010,363.799988,364.459991,364.459991,1276800
2021-01-15,366.239990,373.429993,358.100006,361.260010,361.260010,549700
2021-01-19,362.565002,375.799988,362.565002,368.000000,368.000000,642300
2021-01-20,372.070007,374.989990,366.000000,368.809998,368.809998,920900
2021-01-21,372.950012,379.790009,361.739990,379.140015,379.140015,660300
2021-01-22,379.899994,385.470001,373.489990,384.119995,384.119995,662800
2021-01-25,387.279999,390.359985,355.350006,368.980011,368.980011,732700
2021-01-26,367.250000,370.000000,355.309998,355.950012,355.950012,536900
2021-01-27,350.000000,358.201996,337.459991,343.559998,343.559998,789800
2021-01-28,345.000000,374.647003,344.519989,371.000000,371.000000,798300
2021-01-29,369.350006,373.000000,356.799988,369.609985,369.609985,515900
2021-02-01,368.579987,379.750000,366.570007,374.869995,374.869995,455500
2021-02-02,375.000000,397.000000,375.000000,394.649994,394.649994,626200
2021-02-03,405.010010,419.940002,391.940002,395.829987,395.829987,708800
2021-02-04,400.640015,406.006989,395.190002,396.359985,396.359985,515200
2021-02-05,400.489990,414.790009,396.589996,412.660004,412.660004,776500
2021-02-08,415.000000,418.119995,403.000000,410.779999,410.779999,339200
2021-02-09,409.470001,414.209991,402.579987,405.459991,405.459991,329700
2021-02-10,417.790009,428.964996,410.010010,417.339996,417.339996,758400
2021-02-11,421.540009,425.000000,413.549988,418.160004,418.160004,331000
2021-02-12,416.450012,424.179993,413.029999,422.850006,422.850006,338700
2021-02-16,424.089996,425.779999,403.970001,408.209991,408.209991,460500
2021-02-17,401.200012,411.269989,392.480011,410.799988,410.799988,435600
2021-02-18,402.079987,409.820007,397.398010,402.500000,402.500000,682900
2021-02-19,409.000000,419.140015,404.799988,418.299988,418.299988,486700
2021-02-22,407.850006,414.934998,391.529999,392.559998,392.559998,813900
2021-02-23,379.910004,382.290009,352.579987,380.690002,380.690002,1201000
2021-02-24,379.859985,404.540009,372.119995,398.140015,398.140015,901000
2021-02-25,392.910004,404.130005,375.220001,380.000000,380.000000,880600
2021-02-26,384.109985,390.170013,370.230011,385.929993,385.929993,1149100
2021-03-01,391.029999,396.959991,383.410004,395.040009,395.040009,525300
2021-03-02,399.950012,399.950012,379.929993,379.929993,379.929993,617300
2021-03-03,376.970001,379.970001,348.260010,352.049988,352.049988,1037900
2021-03-04,347.700012,357.100006,319.420013,328.290009,328.290009,1642500
2021-03-05,330.200012,334.773987,295.679993,308.170013,308.170013,1876700
2021-03-08,310.029999,319.119995,284.429993,287.049988,287.049988,1265200
2021-03-09,304.239990,315.000000,302.250000,311.920013,311.920013,1469400
2021-03-10,325.000000,333.424988,292.600006,294.450012,294.450012,1852300
2021-03-11,303.000000,329.040009,303.000000,327.260010,327.260010,1545600
2021-03-12,321.000000,321.859985,306.399994,320.059998,320.059998,1097300
2021-03-15,321.630005,327.049988,318.000000,323.299988,323.299988,767400
2021-03-16,330.000000,334.489990,312.250000,318.829987,318.829987,522100
2021-03-17,312.019989,321.647003,304.519989,316.190002,316.190002,526700
2021-03-18,307.420013,307.850006,298.059998,301.339996,301.339996,862800
2021-03-19,304.510010,311.075012,298.829987,302.679993,302.679993,1716100
2021-03-22,303.850006,312.795013,302.480011,309.769989,309.769989,759600
2021-03-23,306.760010,310.820007,303.250000,305.000000,305.000000,376500
2021-03-24,302.000000,305.839996,282.500000,283.579987,283.579987,863700
2021-03-25,278.040009,285.850006,271.239990,272.510010,272.510010,1569100
2021-03-26,270.670013,282.869995,261.760010,265.769989,265.769989,1869600
2021-03-29,264.519989,265.890015,257.239990,258.500000,258.500000,1549300
2021-03-30,257.410004,262.799988,250.794998,259.690002,259.690002,1105700
2021-03-31,265.829987,272.880005,265.829987,267.429993,267.429993,1013900
2021-04-01,271.290009,291.070007,271.250000,290.329987,290.329987,1797300
2021-04-05,283.250000,290.170013,282.579987,289.600006,289.600006,1588000
2021-04-06,289.190002,299.190002,286.500000,296.500000,296.500000,1545200
2021-04-07,292.769989,298.649994,281.779999,284.790009,284.790009,1148200
2021-04-08,290.000000,301.049988,288.989990,296.750000,296.750000,1034100
2021-04-09,293.847992,300.429993,286.380005,297.959991,297.959991,888000
2021-04-12,294.149994,306.709991,291.540009,304.209991,304.209991,600900
2021-04-13,310.290009,319.790009,308.000000,315.799988,315.799988,683200
2021-04-14,317.950012,324.250000,307.790009,309.000000,309.000000,533200
2021-04-15,313.010010,321.609985,308.170013,319.589996,319.589996,608000
2021-04-16,319.640015,319.850006,310.000000,315.850006,315.850006,519300
2021-04-19,310.989990,314.899994,298.559998,300.920013,300.920013,690600
