Date,Open,High,Low,Close,Adj Close,Volume
2020-12-10,17.139999,17.400000,17.010000,17.350000,17.350000,969500
2020-12-11,17.350000,17.490000,17.080000,17.370001,17.370001,1483900
2020-12-14,17.600000,18.400000,17.570000,17.900000,17.900000,2719100
2020-12-15,18.010000,18.341000,17.799999,18.270000,18.270000,1739000
2020-12-16,18.270000,19.719999,18.245001,18.850000,18.850000,3519800
2020-12-17,18.980000,19.315001,18.770000,18.840000,18.840000,1911900
2020-12-18,18.969999,19.065001,18.530001,18.950001,18.950001,3329400
2020-12-21,18.570000,19.480000,18.570000,19.299999,19.299999,2332200
2020-12-22,19.200001,19.950001,19.150000,19.940001,19.940001,2297500
2020-12-23,19.910000,20.180000,19.270000,19.320000,19.320000,1999400
2020-12-24,19.270000,19.540001,19.115000,19.290001,19.290001,1123200
2020-12-28,19.600000,19.629999,18.760000,18.840000,18.840000,1688300
2020-12-29,18.850000,18.850000,18.035000,18.110001,18.110001,1671300
2020-12-30,18.090000,18.420000,17.900000,18.250000,18.250000,1379200
2020-12-31,18.219999,18.290001,17.840000,18.049999,18.049999,1306800
2021-01-04,18.049999,18.129999,17.565001,17.809999,17.809999,2071100
2021-01-05,17.780001,18.030001,17.719999,17.990000,17.990000,1378600
2021-01-06,17.820000,18.000000,17.701000,17.870001,17.870001,2393600
2021-01-07,17.889999,18.500000,17.760000,18.450001,18.450001,2122900
2021-01-08,18.559999,18.920000,18.360001,18.590000,18.590000,1337800
2021-01-11,17.410000,17.870001,17.174999,17.790001,17.790001,4931000
2021-01-12,17.889999,18.000000,17.400000,17.500000,17.500000,5400500
2021-01-13,17.570000,17.665001,17.270000,17.370001,17.370001,2565700
2021-01-14,17.450001,18.127001,17.420000,18.000000,18.000000,3488600
2021-01-15,18.139999,18.610001,17.830000,18.000000,18.000000,2471900
2021-01-19,18.129999,18.180000,17.459999,17.900000,17.900000,3208900
2021-01-20,18.000000,18.110001,17.709999,17.920000,17.920000,1643600
2021-01-21,18.000000,18.000000,17.680000,17.680000,17.680000,1245900
2021-01-22,17.740000,17.889999,17.549999,17.860001,17.860001,1762100
2021-01-25,17.350000,17.740000,17.260000,17.559999,17.559999,2131700
2021-01-26,17.580000,17.770000,17.334999,17.760000,17.760000,1893600
2021-01-27,17.530001,19.799999,17.350000,18.930000,18.930000,6964400
2021-01-28,18.730000,18.860001,17.910000,17.959999,17.959999,3879900
2021-01-29,18.040001,18.100000,17.330000,17.340000,17.340000,2162200
2021-02-01,17.549999,17.719999,17.235001,17.620001,17.620001,1480600
2021-02-02,17.700001,18.299999,17.610001,18.260000,18.260000,1825700
2021-02-03,18.690001,18.805000,18.219999,18.410000,18.410000,3820300
2021-02-04,18.600000,18.690001,18.209999,18.500000,18.500000,2097900
2021-02-05,18.549999,18.600000,18.059999,18.129999,18.129999,2463500
2021-02-08,18.219999,18.495001,18.100000,18.200001,18.200001,1899800
2021-02-09,18.230000,18.540001,18.100000,18.150000,18.150000,2354000
2021-02-10,18.250000,18.870001,18.020000,18.830000,18.830000,2132000
2021-02-11,18.900000,19.420000,18.629999,19.180000,19.180000,2285700
2021-02-12,19.200001,19.230000,18.905001,19.090000,19.090000,1315200
2021-02-16,19.150000,19.500000,18.190001,18.629999,18.629999,3211100
2021-02-17,18.450001,18.830000,18.209999,18.700001,18.700001,2087200
2021-02-18,18.500000,18.750000,18.090000,18.660000,18.660000,2452100
2021-02-19,18.719999,18.980000,18.500000,18.520000,18.520000,3784800
2021-02-22,18.270000,18.549999,17.559999,17.610001,17.610001,3094000
2021-02-23,17.340000,19.430000,16.850000,19.299999,19.299999,11211000
2021-02-24,19.280001,19.389999,18.680000,19.139999,19.139999,2776400
2021-02-25,19.110001,19.240000,18.370001,18.530001,18.530001,2340100
2021-02-26,18.559999,18.780001,18.010000,18.350000,18.350000,2525100
2021-03-01,18.610001,19.100000,18.379999,18.980000,18.980000,2103600
2021-03-02,19.090000,19.100000,18.600000,18.750000,18.750000,4003500
2021-03-03,19.000000,19.950001,18.601000,18.670000,18.670000,5537200
2021-03-04,18.740000,18.910000,17.760000,18.209999,18.209999,3650400
2021-03-05,18.360001,18.610001,17.629999,18.559999,18.559999,3212500
2021-03-08,18.530001,19.100000,18.430000,18.870001,18.870001,3654300
2021-03-09,19.110001,21.417999,19.100000,21.270000,21.270000,7050000
2021-03-10,21.160000,21.830000,20.680000,21.110001,21.110001,5660700
2021-03-11,21.200001,22.680000,21.200001,22.400000,22.400000,4796000
2021-03-12,22.080000,23.120001,21.920000,22.930000,22.930000,4417600
2021-03-15,23.000000,23.030001,21.780001,21.969999,21.969999,3181500
2021-03-16,22.129999,22.309999,21.610001,21.770000,21.770000,1892400
2021-03-17,21.639999,22.065001,21.299999,22.020000,22.020000,1867900
2021-03-18,21.650000,22.070000,21.010000,21.100000,21.100000,3356400
2021-03-19,21.230000,22.955000,21.200001,22.570000,22.570000,5820400
2021-03-22,22.450001,26.469999,22.090000,23.650000,23.650000,22905900
2021-03-23,23.959999,24.215000,23.299999,23.680000,23.680000,6954900
2021-03-24,23.600000,24.090000,22.945000,22.990000,22.990000,5377700
2021-03-25,22.670000,23.559999,22.270000,23.370001,23.370001,3680700
2021-03-26,23.389999,23.488001,22.620001,23.250000,23.250000,2256100
2021-03-29,23.309999,23.650000,23.011999,23.400000,23.400000,2936400
2021-03-30,23.350000,23.670000,22.850000,23.030001,23.030001,3249500
2021-03-31,23.400000,23.590000,22.959999,22.959999,22.959999,3104600
2021-04-01,23.299999,24.150999,23.299999,23.990000,23.990000,3113400
2021-04-05,24.000000,24.760000,23.660000,24.480000,24.480000,3365500
2021-04-06,24.389999,24.740000,24.075001,24.110001,24.110001,1789500
2021-04-07,24.070000,24.325001,23.809999,24.270000,24.270000,1895000
2021-04-08,21.850000,22.610001,21.160000,22.000000,22.000000,17892300
2021-04-09,22.000000,22.270000,21.635000,21.700001,21.700001,5497400
2021-04-12,21.680000,21.840000,21.469999,21.549999,21.549999,2703000
2021-04-13,21.510000,21.690001,21.160000,21.209999,21.209999,3050200
2021-04-14,21.469999,22.040001,21.309999,21.740000,21.740000,2732500
2021-04-15,21.860001,21.860001,21.180000,21.639999,21.639999,2459400
2021-04-16,21.799999,21.860001,21.459999,21.549999,21.549999,2047600
2021-04-19,21.500000,21.790001,21.219999,21.430000,21.430000,1808600
2021-04-20,21.500000,21.870001,21.430000,21.809999,21.809999,3363600
2021-04-21,21.740000,22.075001,21.580000,22.000000,22.000000,2901400
2021-04-22,21.990000,22.309999,21.879999,21.900000,21.900000,2068200
2021-04-23,21.920000,22.209999,21.780001,22.090000,22.090000,1498300
2021-04-26,22.180000,22.370001,22.020000,22.209999,22.209999,1782900
